ADUBAÇÃO COM NPK NO MILHO PIPOCA;AGRONOMIA;Campus Campo Novo do Parecis;01/ago/19;31/out/20
Monitoramento de Sinal Vital de Idosos pela Nuvem;ENGENHARIA ELÉTRICA;Campus Cuiabá;01/ago/19;31/out/20
ELABORAÇÃO DE MATERIAIS DIDÁTICOS E LIVRETOS PARADIDÁTICOS DE QUÍMICA: INSTRUMENTOS PARA ENSINAR E APRENDER DURANTE O ESTÁGIO DOCENTE;ENSINO;Campus Confresa;01/ago/19;30/jul/20
Efeito da combinação biocarvão e plantas de cobertura na microbiota e suas funções;AGRONOMIA;Campus Campo Novo do Parecis;01/ago/18;31/jul/19
Prospecção de solubilizadores de fosfato em plantas daninhas e de cobertura;AGRONOMIA;Campus Campo Novo do Parecis;01/ago/18;31/jul/19
Aproveitamento de resíduos industriais de serraria como conservante de madeira de espécies nativas da floresta amazônica (Parte 2);RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL;Campus Juína;01/ago/19;31/out/20
Aplicação da nanotecnologia na produção de  sensores eletroquímicos para uso na agricultura;QUÍMICA;Campus São Vicente;01/set/21;31/ago/22
Casca de arroz carbonizada como substrato para produção de mudas de Moringa oleifera;AGRONOMIA;Campus Cuiabá-Bela Vista;01/jul/19;31/jul/20
Produção de Carvão Convencional e Ativado a partir do Fruto de Cumbaru, em Comunidades Extrativistas de Mato Grosso;RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL;Campus Cáceres;01/ago/20;31/ago/21
INCLUSÃO SOCIAL ESCOLAR NO IFMT DOS QUILOMBOLAS E CHIQUITANOS DA REGIÃO FRONTEIRIÇA DO OESTE DE MATO GROSSO;ENSINO;Campus Cuiabá-Bela Vista;01/out/19;30/mar/21
VISCOELASTICITY AND THERMOMECHANICAL CHARACTERIZATION  OF RUBBERIZED CONCRETES;ENGENHARIA CIVIL;Campus Cuiabá;01/out/19;01/fev/21
Parasaissetia nigra (Hemiptera: Coccidae): primeiro registro em mudas de Tectona grandis no Brazil;RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL;Campus Cáceres;15/mai/19;01/fev/21
Shelf-life e pesquisa de Salmonella spp. em amostras de leite oriundas da agroindústria Familiar;MICROBIOLOGIA;Campus São Vicente;01/set/21;31/ago/22
Curva característica da resistividade de um resistor de 1kOhm (1/4)W em função da temperatura;ENGENHARIA ELÉTRICA;Campus Cuiabá;01/out/19;20/dez/19
PRODUTIVIDADE DA SOJA EM ÁREA DE INTEGRAÇÃO LAVOURA-PECUÁRIA COM DIFERENTES MANEJO DA ADUBAÇÃO FOSFATADA;AGRONOMIA;Campus Campo Novo do Parecis;01/ago/18;31/jul/19
Utilização de papel de filtro contendo amônia recuperada no cultivo da alface crespa;QUÍMICA;Campus São Vicente;01/ago/19;30/set/20
Caracterização físico-química e avaliação da atividade antioxidante de subproduto cervejeiro;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;Campus Cuiabá-Bela Vista;01/ago/20;30/set/21
Desenvolvimento de sistema de comunicação de longa distância para drones;ENGENHARIA ELÉTRICA;Campus Primavera do Leste;01/ago/19;31/out/20
Liter Ação;ENSINO;Campus Cuiabá;01/ago/19;31/out/20
Importância da gestão empresarial na viabilidade dos piscicultores da Região do Vale do Araguaia;ADMINISTRAÇÃO;Campus Barra do Garças;01/ago/19;31/jul/20
FATORES MOTIVACIONAIS NO AMBIENTE DE TRABALHO;ADMINISTRAÇÃO;Campus Tangara da Serra;09/jul/19;01/jun/20
Implementação de Computação de Alto Desempenho por Meio de Computadores de Baixo Custo  via Paralelismo de Algoritmos Complexos usados em Data Science e Machine Learning;ENGENHARIA ELÉTRICA;Campus Cuiabá;01/ago/19;31/jul/20
EFEITO DA APLICAÇÃO DE POLÍMERO HIDROFÍLICO SOBRE A EXPRESSÃO DO VIGOR EM SEMENTES DE SOJA;AGRONOMIA;Campus São Vicente;01/ago/20;31/jul/21
Comportamento fitotécnico da bananeira 'Thap Maeo' (AAB) sob diferentes manejo de adubação potássica;AGRONOMIA;Campus Confresa;01/ago/19;30/set/20
Interação no ensino de algoritmos com uso de robótica por meio da mediação de erros.;CIÊNCIA DA COMPUTAÇÃO;Campus Barra do Garças;01/ago/18;31/jul/19
Avaliação bacteriológica de alimentos e embalagens comercializados por sistema de entrega em domicílio.;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;Campus Cuiabá-Bela Vista;01/ago/20;31/jul/21
Efeito de densidades de plantio para cultivares tradicionais de mandioca (Manihot esculenta Crantz) na região araguaia-xingú;AGRONOMIA;Campus Confresa;01/ago/19;30/set/20
CapFace Database: uma nova base de dados de imagens para avaliação de reconhecimento facial em sala de aula;CIÊNCIA DA COMPUTAÇÃO;Campus Pontes e Lacerda;01/fev/20;13/dez/20
Aspectos anatômicos e morfológicos de plântulas de espécies cultivadas submetidas aos extratos aquosos de Crotalaria spectabilis;BOTÂNICA;Campus Campo Novo do Parecis;01/ago/20;30/set/21
Efeito de densidades de plantio para cultivares tradicionais de mandioca (Manihot esculenta Crantz) na região araguaia-xingú;AGRONOMIA;Campus Confresa;01/ago/19;31/jul/20
Octa Maps – App de Autodirecionamento no Campus;CIÊNCIA DA COMPUTAÇÃO;Campus Cuiabá;01/ago/19;31/jul/20
Capacitação em Educação Profissional e Tecnológica para novos servidores;EDUCAÇÃO;Campus Cuiabá;01/out/19;20/dez/19
Fibonacci, Polinômios e Aplicações;MATEMÁTICA;Campus Cuiabá;15/jul/19;14/jul/20
Estudos de validação em escala operacional do removedor de amônia atmosférica em aviário;QUÍMICA;Campus Cuiabá-Bela Vista;01/ago/20;31/jul/21
Probabilidades e Futebol;MATEMÁTICA;Campus Cuiabá;15/jul/19;14/jul/20
Trigo no cerrado: qualidade das sementes e dos graõs;AGRONOMIA;Campus São Vicente;01/ago/18;31/jul/20
Avaliação da produção de etanol a partir da seleção de cultivares de sorgo sacarino no Estado de Mato Grosso;QUÍMICA;Campus Cáceres;01/ago/18;31/jul/19
OBTENÇÃO E AVALIAÇÃO DE ISOLADO PROTEICO DE TAMBATINGA (Colossoma macropomum x Piaractus brachypomus) ELABORADO A PARTIR DE RESÍDUO DA FILETAGEM (UTILIZANDO PROCESSO DE VARIAÇÃO DE pH;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;Reitoria;03/set/19;01/fev/21
Supressão de emergência de capim amargoso (Digitaria insularis) pela cobertura de Urochloa ruziziensis;AGRONOMIA;Campus Confresa;01/set/21;31/jul/22
Estudos de validação em escala operacional do removedor de amônia atmosférica em aviário;QUÍMICA;Campus Cuiabá-Bela Vista;01/ago/20;31/ago/21
Regionalization of reference streamflows for the Araguaia river basins;ENGENHARIA AGRÍCOLA;Campus Barra do Garças;26/ago/19;30/set/19
Sapatilhas cor-de-pele: a bailarina clássica Ingrid Silva versus o racismo estrutural;EDUCAÇÃO FÍSICA;Campus Sorriso;31/ago/21;25/mai/22
Produção de biopolímeros a partir de bactérias isoladas do Pantanal mato-grossense;QUÍMICA;Campus Cáceres;01/ago/18;31/jul/19
Entre práticas e representações sociais: um estudo com tutores dos cursos a distância do IFMT;EDUCAÇÃO;Campus Cuiabá;01/out/18;30/set/19
INFLUÊNCIA DO CULTIVO CONSORCIADO FEIJÃO E MANDIOCA NA PRODUTIVIDADE DESSAS CULTURAS;AGRONOMIA;Campus Confresa;01/ago/20;31/jul/21
SOUS VIDE DE FRANGO COM PEQUI: ASPECTOS DA QUALIDADE;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;Campus Campo Novo do Parecis;01/ago/18;31/jul/20
Bioacessibilidade in vitro de compostos bioativos no fruto oiti (Licania tomentosa);CIÊNCIA E TECNOLOGIA DE ALIMENTOS;Campus Cuiabá-Bela Vista;01/ago/19;31/out/20
Aplicação de biofilme de óleo de Buriti (Mauritia flexuosa L.) em carnes e verificação de análise antimicrobiana;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;Campus Cuiabá-Bela Vista;01/ago/19;31/out/20
Centro, centralidade e periferias em Primavera do Leste/MT;GEOGRAFIA;Campus Primavera do Leste;09/abr/19;08/abr/20
Grãos Secos de Destilaria (DDG) e Sorgo como alternativas ao milho e farelo de soja na alimentação de aves de postura: desempenho e qualidade dos ovos;ZOOTECNIA;Campus São Vicente;01/ago/19;30/set/20
VAREJO DE MATERIAIS DE CONSTRUÇÃO - AVALIAÇÃO DA QUALIDADE TÉCNICA NA VENDA DE INSUMOS BÁSICOS DA CONSTRUÇÃO CIVIL EM CUIABÁ-MT;ENGENHARIA CIVIL;Campus Cuiabá;01/ago/19;31/out/20
MINERAÇÃO DE DADOS EDUCACIONAIS COMO RECURSO PARA EVIDENCIAR EFEITOS E PROVER SUBSÍDIOS PARA POLÍTICAS NO ÂMBITO DA REDE FEDERAL;CIÊNCIA DA INFORMAÇÃO;Campus Barra do Garças;10/ago/19;30/set/20
Aproveitamento de resíduos do beneficiamento do algodão para a produção de vasos de concreto armado;ENGENHARIA CIVIL;Campus Várzea Grande;01/ago/19;31/jul/20
Determinação de cafeína por HPLC/PDA em guaraná em pó e bastão comercializado na região de Cuiabá.;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;Campus Cuiabá-Bela Vista;01/ago/19;31/out/20
Aplicando Inteligencia Computacional em robô Lego Ev3;CIÊNCIA DA COMPUTAÇÃO;Campus Cuiabá;01/ago/20;01/set/21
O que pensa a comunidade do IFMT sobre Ciência, Tecnologia e o papel destas na Sociedade e no Ambiente;ENSINO;Campus Rondonópolis;01/ago/21;29/jul/22
Uso de volumetria para determinação de vitamina C presente em hortaliças;QUÍMICA;Campus Diamantino;01/ago/19;30/set/20
SÍNTESE, CARACTERIZAÇÃO E ESTUDO TÉRMICO DE LACTATO DE ESTRÔNCIO E LACTATO DE BÁRIO;QUÍMICA;Campus Primavera do Leste;01/ago/19;31/jul/20
CINZA VEGETAL COMO CORRETIVO E FERTILIZANTE NO CULTIVO DE OLERÍCOLAS NA REGIÃO DE DIAMANTINO-MT;AGRONOMIA;Campus Diamantino;29/jul/19;31/out/20
Compostos bioativos e características físico-químicas de produto lácteo adicionado de banana-da-terra e cúrcuma;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;Campus Cuiabá-Bela Vista;01/jun/19;01/jul/19
Tecnologia multiplataforma aplicada a gestão urbana;PLANEJAMENTO URBANO E REGIONAL;Campus São Vicente;01/ago/20;31/jul/21
Análise da Correlação Espacial do Solo-Planta em Povoamentos de Tectona grandis L.f;RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL;Campus Cáceres;01/ago/19;31/out/20
Gerenciamento da rede de ar condicionado do IFMT por meio de monitoramento e Redes Neurais;ENGENHARIA ELÉTRICA;Campus Cuiabá;01/ago/18;31/jul/19
Ocorrência de Aeromonas spp. em peixe fresco comercializado na cidade de Cuiabá-MT.;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;Campus Cuiabá-Bela Vista;01/ago/19;31/out/20
Rotinas para processamento de imagens adquiridas pela câmera MicaSense RedEdge utilizando software livre;GEOCIÊNCIAS;Campus Cuiabá;01/ago/18;31/jul/19
Os lugares de memória: a cidade como campo de experiências no ensino de artes;ARTES;Campus Cuiabá;16/ago/19;30/nov/20
Inoculação de Bradyrhizobium e bioestimulante no crescimento e produtividade da soja;AGRONOMIA;Campus Confresa;01/ago/20;31/jul/21
Qualidade de vida e produção sustentável: Uma proposta de ação coletiva na comunidade do Sucuri, Cuiabá/MT;ADMINISTRAÇÃO;Campus Cuiabá-Bela Vista;31/out/18;23/set/19
VERIFICAÇÃO DA QUALIDADE DO MEL COMERCIALIZADO EM CUIABÁ E VÁRZEA GRANDE;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;Reitoria;01/ago/18;31/jul/19
Acompanhamento de consumo e análise Financeira de Sistema Fotovoltaico Instalado no IFMT - Campus Pontes e Lacerda;ENGENHARIA ELÉTRICA;Campus Cuiabá;01/jul/19;01/jul/20
CULTIVARES DE SOJA SUBMETIDA A DIFERENTES NÍVEIS DE ESTRESSE HÍDRICO NO ESTÁDIO REPRODUTIVO.;ENGENHARIA AGRÍCOLA;Campus Confresa;01/set/19;01/jul/19
Práticas corporais de aventura: da construção da identidade dos skatistas ao ensino do skate na escola;EDUCAÇÃO FÍSICA;Campus Cuiabá;30/jun/20;30/jun/21
ÁGUA SEGURA - DIAGNÓSTICO DAS FONTES HÍDRICAS DE ABASTECIMENTO DE JUÍNA - MT;ENGENHARIA SANITÁRIA;Campus Juína;01/ago/19;31/ago/19
Implementação de Computação de Alto Desempenho por Meio de Computadores de Baixo Custo  via Paralelismo de Algoritmos Complexos usados em Ciência de Dados e Aprendizagem de Máquina;ENGENHARIA ELÉTRICA;Campus Cuiabá;01/ago/20;31/jul/21
Seleção de cultivares de sorgo sacarino para a região do Araguaia Xingu.;AGRONOMIA;Campus Confresa;01/ago/20;31/jul/21
O impacto da COVID-19 na execução do orçamento dos editais de iniciação científica durante o período 2018-2021;ADMINISTRAÇÃO;Reitoria;01/ago/22;31/jul/23
DIAGNÓSTICO DAS DIFICULDADES E PERFIL DOS ESTUDANTES DO ENSINO   MÉDIO TÉCNICO INTEGRADO DO IFMT CAMPUS CONFRESA EM RELAÇÃO   AOS PROCESSOS DE ENSINO E APRENDIZAGEM;ENSINO;Campus Confresa;01/set/19;31/ago/20
Enfoque CTSA no âmbito do Instituto Federal de Mato Grosso: O que pensa a comunidade do IFMT sobre Ciência, Tecnologia, Sociedade e Ambiente;ENSINO;Campus Rondonópolis;01/ago/21;31/jul/22
Atualização dos docentes das áreas de computação e engenharia elétrica para ensino de redes de computadores;CIÊNCIA DA COMPUTAÇÃO;Campus Cuiabá;28/jun/21;28/dez/21
ADEQUAÇÃO DE POPULAÇÃO DE PLANTAS E ESPAÇAMENTO PARA HÍBRIDO DE MAMONA DE PORTE BAIXO;AGRONOMIA;Campus Campo Novo do Parecis;17/abr/19;16/mar/20
Verificando a potencialidade do lançamento de foguetes como uma ferramenta que desperta o interesse pelo ensino de ciências.;ENSINO;Campus Alta Floresta;01/ago/19;31/out/20
Desempenho produtivo e econômico da utilização de mandioca e Tenebrio molitor na  alimentação de galinhas de postura semi-caipiras;ZOOTECNIA;Campus Barra do Garças;01/ago/19;31/ago/20
Totalidade e Contradição na interpretação sociológica da realidade: caminhos abertos no Manifesto Comunista;SOCIOLOGIA;Campus Rondonópolis;10/out/19;20/out/20
Análise da Qualidade da Água de Consumo na Aldeia dos Bororos no Município de Poxoréu;QUÍMICA;Campus Primavera do Leste;01/ago/20;31/jul/21
Autofeeder: o alimentador tecnológico automático para a bovinocultura do futuro;AGRONOMIA;Campus Confresa;01/ago/18;31/jul/19
A OLIMPÍADA BRASILEIRA DE MATEMÁTICA SOB A PERSPECTIVA DOS PROFESSORES DO INSTITUTO FEDERAL DE MATO GROSSO;MATEMÁTICA;Campus Juína;01/ago/20;31/jul/21
Bullying e Direitos Humanos nas escolas municipais, estaduais e federais;ENSINO;Campus Cuiabá-Bela Vista;01/ago/19;30/set/20
ENSINO DO FUNCIONAMENTO DO CAPITALISMO DE LIVRE MERCADO: POR QUE, O QUÊ E COMO.;ECONOMIA;Campus Várzea Grande;01/abr/21;30/set/21
AVALIAÇÃO DA CONCENTRAÇÃO DE DIÓXIDO DE NITROGÊNIO ATMOSFÉRICO EM VIA URBANA COM GRANDE MOVIMENTAÇÃO DE VEÍCULOS;QUÍMICA;Campus Cuiabá-Bela Vista;01/ago/18;31/out/20
Horta mandala, da historia à mudança do hábito alimentar;ANTROPOLOGIA;Campus Rondonópolis;01/ago/19;31/jul/20
ELABORAÇÃO DE JOGO DE TABULEIRO PARA APRENDIZADO DE UMA ECONOMIA DE MERCADO;ECONOMIA;Campus Várzea Grande;01/ago/20;01/ago/21
Inteligência artificial aplicada ao manejo de povoamentos teca em sistemas agroflorestais e monocultivo;RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL;Campus Cáceres;01/ago/19;30/set/20
Práticas documentárias na escola: linguagens contemporâneas, desafios e oportunidades.;LETRAS;Campus Confresa;01/ago/19;30/set/20
Liter Ação;ENSINO;Campus Cuiabá;01/ago/18;31/jul/19
INCORPORAÇÃO DE DIFERENTES ANTIOXIDANTES NATURAIS NOS BIODIESEIS DE ÓLEOS DE SEMENTE DE ABÓBORA (Cucurbita moschata) E SOJA: AVALIAÇÃO DA ESTABILIDADE OXIDATIVA DURANTE O SEU  ARMAZENAMENTO;ENGENHARIA QUÍMICA;Campus Cáceres;01/ago/19;30/set/20
Adubação com NPK no milho pipoca;AGRONOMIA;Campus Campo Novo do Parecis;01/ago/18;31/jul/19
Impactos das mudanças climáticas na distribuição espacial de Atta sexdens (Hymenoptera: Formicidae);RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL;Campus Cáceres;01/ago/19;30/set/20
DESEMPENHO E AVALIAÇÃO DE GENÓTIPOS NA CULTURA DO MILHO (Zea mays);AGRONOMIA;Campus São Vicente;01/mar/21;28/fev/22
Análise da influência da coloração do concreto em sua temperatura superficial e propriedades termofísicas;ENGENHARIA CIVIL;Campus Várzea Grande;01/ago/20;31/jul/21
Adubação fosfatada e inoculação com Bacillus subtilis e Azospirillum brasilense no cultivo da soja e milho;AGRONOMIA;Campus Juína;01/ago/20;30/set/21
Tecnologia multiplataforma aplicada a gestão urbana;PLANEJAMENTO URBANO E REGIONAL;Campus São Vicente;01/ago/20;31/jul/21
CONCEPÇÕES ALTERNATIVAS DE ALUNOS DO ENSINO FUNDAMENTAL, A RESPEITO DOS CONHECIMENTOS E FENÔMENOS ESTUDADOS NA DISCIPLINA DE CIENCIAS: DESENVOLVIMENTO E APLICAÇÃO DE UM INSTRUMENTO DE DIAGNÓSTICO;ENSINO;Campus Rondonópolis;01/ago/19;31/jul/20
As Licenciaturas oferecidas pela UAB no IFMT-Campus Octayde Jorge da Silva em Cuiabá:  desafios e possibilidades;ENSINO;Campus Cuiabá;01/ago/19;30/set/20
Efeito da inclusão de diferentes aditivos sequestradores de umidade no perfil fermentativo e composição bromatológica de silagem de capim BRS Capiaçu;ZOOTECNIA;Campus Avançado Guarantã do Norte;03/ago/20;02/ago/21
SORVETE DE LEITE DE BÚFALA: UMA POSSIBILIDADE INOVADORA;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;Campus Cuiabá-Bela Vista;01/ago/19;31/out/20
AVALIAÇÃO DO PROJETO ARQUITETÔNICO DA NOVA SEDE DO IFMT - CAMPUS VÁRZEA GRANDE A PARTIR DE PARÂMETROS DE PROJETO DE EDIFÍCIOS ESCOLARES;ARQUITETURA E URBANISMO;Campus Várzea Grande;31/mai/21;28/fev/22
Avaliação bacteriológica de alimentos e embalagens comercializados por sistema de entrega em domicílio.;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;Campus Cuiabá-Bela Vista;01/ago/20;31/jul/21
Produção de forragem e eficiência de uso de fósforo em três forrageiras tropicais submetidas à adubação fosfatada;AGRONOMIA;Campus Confresa;01/ago/18;31/jul/19
CONCEPÇÕES PRÉVIAS DOS ESTUDANTES DE LICENCIATURA DO IFMT CAMPUS CONFRESA SOBRE A NATUREZA DA CIÊNCIA E SUAS CONTRIBUIÇÕES PARA A HUMANIDADE;EDUCAÇÃO;Campus Confresa;10/abr/19;31/mar/20
Recuperação florestal na região Araguaia-Xingu: compreendendo os impactos de diferentes tipos de degradação sobre a flora e diversidade de samambaias e licófitas;ECOLOGIA;Campus Confresa;01/ago/21;31/jul/22
Tecnologia multiplataforma aplicada a gestão urbana;PLANEJAMENTO URBANO E REGIONAL;Campus São Vicente;01/ago/20;31/jul/21
Simulação e análise de meios complexos via técnica de propagação eletromagnética no domínio do tempo LOD-FDTD (2-D)  com o computador de baixo custo Raspberry Pi;ENGENHARIA ELÉTRICA;Campus Cuiabá;01/ago/19;30/set/20
PROFUNCIONÁRIO E A CONSTRUÇÃO DA IDENTIDADE PROFISSIONAL DOS TRABALHADORES ESTADUAIS DA EDUCAÇÃO NA RESSIGNIFICAÇÃO DO ESPAÇO ESCOLAR;ENSINO;Campus Cuiabá;01/dez/20;30/nov/21
Biodiversidade de insetos polinizadores em uma área verde urbana em Rondonópolis (MT);CIÊNCIAS AMBIENTAIS;Campus Rondonópolis;01/ago/20;31/jul/21
Arquivo digital de documentos históricos escolares;CIÊNCIA DA INFORMAÇÃO;Campus Cuiabá;01/ago/19;30/set/20
O CENÁRIO DA PESQUISA CIENTÍFICA NO IFMT A PARTIR DA PRODUÇÃO DOCENTE;ADMINISTRAÇÃO;Campus Primavera do Leste;01/ago/19;01/ago/20
O software Mathematica como ferramenta no Ensino e Pesquisa no curso de Licenciatura em Matemática no IFMT Campus Juína;MATEMÁTICA;Campus Juína;03/ago/20;02/ago/21
Projeto e construção de Modelo Robótico Móvel Explorador para coleta de dados em área de Produção Agrícola;ENSINO;Campus Primavera do Leste;01/out/20;30/set/21
Substituição da pele de ave por óleo de canola em empanado de frango.;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;Campus Cuiabá-Bela Vista;14/ago/19;01/fev/21
APROVEITAMENTO NUTRICIONAL E TECNOLÓGICO DO MESOCARPO DO PEQUI (Caryocar brasiliense);CIÊNCIA E TECNOLOGIA DE ALIMENTOS;Campus Cuiabá-Bela Vista;01/ago/19;30/set/20
Atividade da comunidade microbiana e teores de C do solo sob diferentes modalidades de cultivo de plantas de cobertura;AGRONOMIA;Campus Campo Novo do Parecis;10/ago/19;30/set/20
Bayesian spatial and spatial-temporal models for mapping tuberculosis mortality risk and its relationship with social inequities in a region from Brazilian Legal Amazon;DEMOGRAFIA;Campus Barra do Garças;01/out/18;16/out/18
MODELAGEM MATEMÁTICA NO SETOR PRODUTIVO DO IFMT – CAMPUS JUÍNA;MATEMÁTICA;Campus Juína;01/ago/19;31/jul/20
LEARNING ENGLISH: PLATAFORMA WEB DE ENSINO DA LÍNGUA INGLESA;CIÊNCIA DA COMPUTAÇÃO;Campus Cáceres;01/ago/19;31/out/20
Análise e Desenvolvimento do Ambiente Virtual de Gerenciamento de Relações Internacionais - GeRI;CIÊNCIA DA COMPUTAÇÃO;Campus Cuiabá;29/jun/20;30/jun/21
Vozes da habitação: o perfil das condições de habitabilidade da moradia dos alunos do IFMT - Várzea Grande e a qualidade do espaço de estudo desses estudantes.;ECONOMIA;Campus Várzea Grande;01/ago/20;31/ago/21
Aplicação de revestimentos comestíveis adicionados de extratos vegetais em alimentos e verificação das suas atividades antioxidantes;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;Campus Cuiabá-Bela Vista;01/ago/19;31/out/20
DESENVOLVIMENTO E CARACTERIZAÇÃO DE SOUS VIDE DE FRANGO COM PEQUI COMO ESTRATÉGIA DE MAXIMIZAÇÃO DA QUALIDADE E DA VERSATILIDADE DA CULINÁRIA REGIONAL;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;Campus Campo Novo do Parecis;01/ago/20;31/jul/21
REDUÇÃO DE PERDAS NA COLHEITA COM O USO DE “SELADOR” APLICADO EM PRÉ-COLHEITA NA CULTURA DO GERGELIM;AGRONOMIA;Campus Sorriso;01/ago/19;31/out/20
Fontes para o estudo das populações indígenas na história de Mato Grosso: registros escritos e iconográficos, séculos XVIII-XIX;HISTÓRIA;Campus Avançado Sinop;01/set/18;31/jul/19
Levantamento dos profissionais da educação com formação em Língua Brasileira de Sinais-Libras no munícipio de Poxoréo/MT: Uma proposta do IFMT para o ensino da Libras a Comunidade escolar.;EDUCAÇÃO;Campus Primavera do Leste;01/ago/18;31/jul/19
MANEJO DO MOFO-BRANCO DO FEIJOEIRO PELO USO DE RESISTÊNCIA GENÉTICA, DENSIDADE DE PLANTAS E USO DE FUNGICIDA;AGRONOMIA;Campus Sorriso;01/ago/19;31/out/20
